mu,omega,alpha[1],beta[1]
-0.022874190756549673,0.37788871796358486,0.40016253841490373,0.5577464289454364
-0.04350367660287059,0.42455191566741085,0.3901357774571205,0.6021448675747221
-0.029905687166932794,0.6373280744594896,0.38400501729846964,0.5231367885375094
-0.0239417250911439,0.4703280580277803,0.3604094572691062,0.6354829307904231
-0.006643408321368486,0.4455117708826965,0.3970249283141236,0.5814631028311122
-0.007412185013521392,0.5527436711863607,0.2897530197072846,0.635843460118323
-0.024530937837290944,0.77106957156383,0.389103786117572,0.5470821922709788
0.013979490417312857,0.682887323006033,0.3315403876472246,0.6060057333936854
-0.003920156127189279,0.5085925896948554,0.3106537095259225,0.5835694541139921
0.02070104571037231,0.6791811539180435,0.36563458862265036,0.5357951955438853
-0.017628696172725635,0.5447980408554971,0.36509777853233216,0.5690504262152315
0.00916135052917551,0.5399220300951563,0.3799329376425968,0.5773862911129202
-0.055671647568131546,0.24974837158162624,0.29020955974549245,0.6950741578018733
-0.017140231684942546,0.6027875702802936,0.30274681792890024,0.5909461515349836
-0.01850371244319797,0.5224650765559002,0.34627612840140803,0.6477570449958732
0.005726296242502283,0.698028112305336,0.3936018502398473,0.5153369890413441
-0.022998918955090736,0.457726377440983,0.2715916215792793,0.7206328788391353
-0.0033601027100696335,0.3644572661606493,0.3978786019043359,0.5796071798069541
-0.018466269426310123,0.39288446187602677,0.4174289490092184,0.556165835214712
0.0010693735908067405,0.5567372317810868,0.3015758747360724,0.6499441598516158
-0.04364529272793307,0.6509708202808913,0.40689585389124827,0.5306068885510367
-0.0065250225083705385,0.49464400362845795,0.2622233718503406,0.6731251584564826
0.0234254465478011,0.7060614606037383,0.4420812297210014,0.5201259595077542
0.03800086579269479,0.6639965750324496,0.4096585841400123,0.5333951440771635
0.01620432720844324,0.5418009799128167,0.3378152190322483,0.6449390372726206
-0.011265677200472904,0.532787125845263,0.41805118755677884,0.5661432186721453
-0.05089312096547684,0.4925909989665156,0.3411517912745414,0.6138924076501895
0.01950166635015626,0.5118619708060405,0.33470423512603426,0.626523373557677
-0.011378478693959602,0.5165198745331728,0.3543322653031957,0.5841386390756081
0.00012006638644434207,0.4475647098640249,0.3419801467241431,0.6231564796489782
-0.021371137488363886,0.5540930327457797,0.32361627135933696,0.585076364421904
-0.02040638499034044,0.45831299349656296,0.3636152588906736,0.6145387051655871
-0.046168692571817375,0.6186860371115624,0.38510044745410327,0.5534762060803764
-0.04414593685347844,0.2309934100853468,0.23565750873948782,0.7618339077103444
-0.010427364378213101,0.35509876378035693,0.30908402209482083,0.6191815861742492
-0.016157908531624642,0.42784104988757327,0.3044337415627804,0.675339489742746
0.006389790297983951,0.37212185225318906,0.3451104271942793,0.6305694180931036
-0.03062253895091307,0.4914759715849759,0.3462272172542469,0.6209316451149548
0.041238388458092766,0.5487731269729822,0.37136012838928245,0.6156029486214281
-0.03092834359150149,0.5075697809559243,0.3783985448719069,0.5516316279521212
-0.004459061055705035,0.408626519546086,0.3851457558728604,0.6089615508199668
0.009651920681428042,0.6330490481280331,0.3713161751013041,0.5278507944617986
-0.02196815306852442,0.5328410485796609,0.30341486309430177,0.665377105180387
-0.006332218508673164,0.31662050810698605,0.31104791139345805,0.676090975385379
0.017748316815052435,0.4903826346002415,0.33984262715039454,0.6214576932345488
0.011840302559297517,0.5268377532649433,0.349812258655657,0.6235992287569483
0.004531209120587016,0.41596053513102776,0.38931148069418975,0.5875858336852859
0.02018752861504592,0.514560526265882,0.3489810988671153,0.5611099402439738
-0.027739664446569612,0.37679466095685227,0.28358600991273125,0.6967845074161806
-0.013238506324904096,0.46707175991182553,0.3306362353800439,0.6283982738614773
0.007303008105940286,0.608608589605871,0.4221476925925542,0.550285228434264
0.0018401992799756354,0.6192979807108001,0.38075864325729913,0.5303685504434189
-0.02511964615398589,0.5119569348043864,0.3116316360787087,0.6278150965313382
-0.020941730397117997,0.4008669580903247,0.35068419882704366,0.6260395636065376
0.001346311363399872,0.5883524881626583,0.33206619506097257,0.6406685588228688
-0.014460015767114183,0.5791033593512046,0.26106968923179397,0.6016452518102667
-0.02703314399619089,0.6075910798022734,0.3576362579147148,0.5907798027674852
-0.027976977383620375,0.4653214822708493,0.3512855408834219,0.6399640737052519
-0.028732827738148378,0.41725040474476166,0.3125400715570879,0.6417614772820724
0.0067753066361349226,0.501637215373496,0.2922774059777826,0.6433119618024229
0.011327456735813786,0.45802319164764266,0.36099445953091774,0.6199909725962017
-0.03826957918651642,0.5003502482399756,0.37051329487773543,0.5893027063128332
0.006054356767053905,0.48576945145017036,0.40756432952955624,0.584528656014596
-0.024155385254529642,0.610386639932001,0.37350342902325967,0.5899638698568855
-0.034061692551602685,0.19097131766988323,0.3510421033185384,0.6450010020502358
-0.018128317952998164,0.6371015118496532,0.4398819398185381,0.49120748642925166
-0.05937308406869096,0.47910368900679173,0.23678817162039487,0.6869187928581064
-0.005832188823705925,0.5853440234340876,0.3652720996831244,0.5606087305916491
0.013286464863341308,0.41533773074257035,0.271303021522311,0.6807424482659921
-0.009980659154674724,0.4132713917172284,0.33118515990255326,0.6658220967233202
-0.0035463226835640727,0.6110660815139577,0.37364692583075604,0.6052775076790672
0.007336570654210532,0.5399552552855991,0.4742752648341083,0.5033157824919734
0.035672076656564876,0.42344554020673114,0.3841310476178104,0.6011630922014504
